id,attraction_id,description,website
840,195,2,2
840,196,2,3
840,198,2,3
840,199,2,2
840,200,1,2
841,101,3,4
841,102,2,3
841,105,2,2
841,107,2,0
841,108,1,1
841,110,4,4
841,111,2,3
841,112,2,2
841,113,4,4
841,114,2,2
841,115,2,3
841,116,4,4
841,120,3,3
841,121,3,4
841,122,1,1
841,124,0,1
841,125,3,4
841,126,1,1
841,127,2,1
841,128,3,4
841,131,3,3
841,132,1,2
841,133,2,2
841,135,1,2
841,137,1,0
841,138,2,3
841,140,3,4
841,141,2,3
841,142,3,4
841,143,1,2
841,144,3,3
841,145,2,3
841,146,3,4
841,147,3,4
841,149,1,1
841,150,1,2
841,152,3,4
841,153,3,3
841,154,3,3
841,156,2,2
841,160,3,3
841,161,3,4
841,163,1,1
841,164,2,2
841,167,3,3
841,168,1,1
841,169,2,3
841,170,3,3
841,171,2,3
841,172,2,3
841,173,3,3
841,174,2,3
841,178,1,3
841,180,1,1
841,181,2,0
841,182,2,3
841,183,2,1
841,184,1,2
841,185,2,1
841,187,1,2
841,188,3,3
841,189,3,3
841,190,4,4
841,193,2,2
841,194,2,3
841,195,1,3
841,196,3,4
841,198,2,3
841,199,2,3
841,200,1,2
842,101,2,3
842,102,2,3
842,105,0,1
842,107,1,3
842,108,3,3
842,110,3,4
842,111,2,3
842,112,2,3
842,113,1,1
842,114,2,2
842,115,3,3
842,116,2,3
842,120,2,3
842,121,2,3
842,122,1,1
842,124,2,2
842,125,2,3
842,126,1,1
842,127,2,2
842,128,3,4
842,131,3,4
842,132,0,1
842,133,1,2
842,135,1,1
842,137,2,2
842,138,2,3
842,140,0,1
842,141,1,2
842,142,1,2
842,143,1,1
842,144,0,0
842,145,2,3
842,146,2,3
842,147,2,2
842,149,0,0
842,150,0,2
842,152,2,1
842,153,1,2
842,154,2,2
842,156,2,1
842,160,2,2
842,161,2,3
842,163,1,2
842,164,2,2
842,167,1,1
842,168,0,2
842,169,2,4
842,170,2,3
842,171,3,3
842,172,1,1
842,173,2,3
842,174,2,3
842,178,2,3
842,180,1,1
842,181,1,0
842,182,2,3
842,183,1,2
842,184,1,2
842,185,0,2
842,187,2,2
842,188,1,1
842,189,-1,-1
842,190,3,4
842,193,1,1
842,194,0,1
842,195,0,1
842,196,2,3
842,198,1,2
842,199,1,3
842,200,0,1
843,101,3,3
843,102,3,3
843,105,4,4
843,107,1,1
843,108,4,4
843,110,4,4
843,111,3,3
843,112,2,3
843,113,3,3
843,114,2,3
843,115,3,3
843,116,3,4
843,120,3,3
843,121,2,3
843,122,4,4
843,124,3,3
843,125,4,4
843,126,4,4
843,127,1,3
843,128,4,4
843,131,4,4
843,132,3,3
843,133,3,3
843,135,4,4
843,137,3,3
843,138,3,3
843,140,2,3
843,141,3,3
843,142,3,4
843,143,3,3
843,144,3,3
843,145,2,3
843,146,3,3
843,147,4,4
843,149,1,1
843,150,2,2
843,152,3,3
843,153,1,1
843,154,1,1
843,156,1,1
843,160,1,1
843,161,3,4
843,163,3,3
843,164,1,1
843,167,3,4
843,168,1,1
843,169,1,1
843,170,2,2
843,171,1,2
843,172,1,1
843,173,1,1
843,174,2,3
843,178,1,1
843,180,3,3
843,181,0,0
843,182,2,1
843,183,1,1
843,184,3,3
843,185,3,3
843,187,1,1
843,188,3,3
843,189,0,0
843,190,2,3
843,193,2,1
843,194,0,0
843,195,0,0
843,196,2,3
843,198,1,1
843,199,1,2
843,200,1,1
844,101,2,2
844,102,3,3
844,105,3,3
844,107,2,3
844,108,1,2
844,110,2,2
844,111,4,4
844,112,3,3
844,113,3,3
844,114,3,3
844,115,1,2
844,116,2,2
844,120,1,2
844,121,3,3
844,122,2,2
844,124,2,2
844,125,4,4
844,126,3,3
844,127,3,4
844,128,3,3
844,131,4,4
844,132,1,2
844,133,2,2
844,135,3,2
844,137,4,2
844,138,3,3
844,140,2,2
844,141,3,3
844,142,3,3
844,143,2,2
844,144,2,2
844,145,3,3
844,146,3,3
844,147,2,2
844,149,3,3
844,150,2,2
844,152,2,2
844,153,2,2
844,154,3,3
844,156,2,3
844,160,3,3
844,161,3,3
844,163,3,3
844,164,2,1
844,167,2,2
844,168,0,0
844,169,4,4
844,170,2,2
844,171,2,2
844,172,1,2
844,173,2,2
844,174,2,2
844,178,3,3
844,180,2,2
844,181,1,2
844,182,2,2
844,183,2,2
844,184,3,3
844,185,2,2
844,187,3,3
844,188,1,1
844,189,1,1
844,190,2,2
844,193,3,2
844,194,2,3
844,195,1,1
844,196,3,2
844,198,3,3
844,199,3,3
844,200,1,1
845,101,3,4
845,102,2,3
845,105,2,4
845,107,2,3
845,108,3,4
845,110,3,3
845,111,3,4
845,112,3,3
845,113,3,4
845,114,2,2
845,115,3,4
845,116,3,4
845,120,3,3
845,121,3,3
845,122,1,2
845,124,2,1
845,125,2,3
845,126,2,3
845,127,2,1
845,128,3,4
845,131,3,3
845,132,1,2
845,133,1,1
845,135,1,1
845,137,3,3
845,138,3,3
845,140,2,1
845,141,1,2
845,142,3,3
845,143,3,3
845,144,1,2
845,145,3,3
845,146,3,3
845,147,1,2
845,149,1,2
845,150,1,3
845,152,3,3
845,153,3,2
845,154,1,1
845,156,1,3
845,160,0,1
845,161,2,3
845,163,2,3
845,164,2,3
845,167,3,3
845,168,0,0
845,169,3,3
845,170,2,2
845,171,2,2
845,172,1,1
845,173,3,4
845,174,3,2
845,178,-1,-1
845,180,2,0
845,181,1,1
845,182,1,2
845,183,2,3
845,184,1,0
845,185,2,3
845,187,3,4
845,188,3,3
845,189,3,4
845,190,3,4
845,193,3,4
845,194,2,3
845,195,1,3
845,196,0,2
845,198,3,4
845,199,2,4
845,200,2,2
846,101,3,4
846,102,3,4
846,105,2,4
846,107,4,4
846,108,3,4
846,110,4,4
846,111,4,4
846,112,4,4
846,113,4,4
846,114,4,3
846,115,3,3
846,116,4,4
846,120,2,4
846,121,4,4
846,122,4,4
846,124,3,4
846,125,4,4
846,126,3,3
846,127,3,3
846,128,4,4
846,131,4,4
846,132,3,4
846,133,4,3
846,135,3,2
846,137,3,2
846,138,4,3
846,140,3,3
846,141,3,3
846,142,3,3
846,143,4,4
846,144,2,2
846,145,4,4
846,146,3,2
846,147,3,4
846,149,3,2
846,150,3,3
846,152,3,3
846,153,4,4
846,154,3,2
846,156,4,4
846,160,2,1
846,161,3,4
846,163,3,2
846,164,3,4
846,167,3,3
846,168,1,2
846,169,3,3
846,170,2,3
846,171,3,4
846,172,3,2
846,173,2,4
846,174,4,4
846,178,4,3
846,180,3,3
846,181,4,4
846,182,3,4
846,183,3,3
846,184,2,2
846,185,3,3
846,187,4,4
846,188,2,2
846,189,2,2
846,190,4,4
846,193,4,4
846,194,2,2
846,195,3,4
846,196,4,4
846,198,4,4
846,199,4,4
846,200,2,2
847,101,3,3
847,102,4,4
847,105,3,2
847,107,4,4
847,108,3,2
847,110,3,3
847,111,4,4
847,112,4,4
847,113,3,3
847,114,3,3
847,115,3,3
847,116,3,3
847,120,3,3
847,121,3,3
847,122,3,3
847,124,3,3
847,125,4,4
847,126,3,3
847,127,2,2
847,128,4,3
847,131,4,4
847,132,2,2
847,133,4,4
847,135,3,3
847,137,3,3
847,138,3,3
847,140,3,3
847,141,3,3
847,142,1,1
847,143,3,3
847,144,2,3
847,145,3,3
847,146,1,1
847,147,3,3
847,149,3,3
847,150,2,2
847,152,3,3
847,153,3,4
847,154,4,4
847,156,3,3
847,160,4,4
847,161,3,3
847,163,3,4
847,164,3,3
847,167,3,3
847,168,2,3
847,169,3,3
847,170,2,2
847,171,3,3
847,172,4,4
847,173,3,3
847,174,4,4
847,178,4,4
847,180,4,4
847,181,3,2
847,182,4,3
847,183,3,3
847,184,4,4
847,185,2,2
847,187,4,4
847,188,3,3
847,189,-1,-1
847,190,3,4
847,193,3,3
847,194,3,3
847,195,3,3
847,196,4,4
847,198,4,4
847,199,4,4
847,200,3,3
848,101,3,3
848,102,3,3
848,105,3,3
848,107,3,4
848,108,4,4
848,110,3,3
848,111,3,3
848,112,3,3
848,113,4,4
848,114,2,3
848,115,2,1
848,116,3,3
848,120,2,1
848,121,3,3
848,122,2,3
848,124,3,4
848,125,3,3
848,126,3,3
848,127,4,4
848,128,4,4
848,131,3,3
848,132,3,3
848,133,3,3
848,135,2,1
848,137,2,3
848,138,3,2
848,140,1,1
848,141,3,3
848,142,1,1
848,143,3,3
848,144,3,3
848,145,2,3
848,146,2,1
848,147,3,2
848,149,1,0
848,150,1,0
848,152,2,3
848,153,2,1
848,154,2,0
848,156,1,1
848,160,2,3
848,161,3,3
848,163,3,2
848,164,1,1
848,167,3,3
848,168,0,0
848,169,2,1
848,170,1,0
848,171,2,3
848,172,3,1
848,173,1,1
848,174,2,1
848,178,2,0
848,180,2,1
848,181,1,1
848,182,1,1
848,183,1,2
848,184,2,3
848,185,1,1
848,187,3,3
848,188,2,3
848,189,-1,-1
848,190,3,3
848,193,3,1
848,194,0,0
848,195,1,0
848,196,1,3
848,198,3,3
848,199,2,3
848,200,1,1
849,101,3,4
849,102,2,3
849,105,2,2
849,107,3,3
849,108,3,3
849,110,2,3
849,111,2,3
849,112,3,3
849,113,2,1
849,114,3,3
849,115,3,4
849,116,2,3
849,120,3,3
849,121,4,4
849,122,3,1
849,124,1,1
849,125,3,3
849,126,2,2
849,127,3,3
849,128,4,4
849,131,4,4
849,132,1,1
849,133,2,2
849,135,1,1
849,137,1,1
849,138,2,3
849,140,3,3
849,141,2,2
849,142,1,1
849,143,3,3
849,144,2,2
849,145,2,3
849,146,2,2
849,147,3,3
849,149,1,1
849,150,2,3
849,152,1,1
849,153,3,3
849,154,1,3
849,156,2,3
849,160,2,1
849,161,2,2
849,163,2,1
849,164,1,2
849,167,2,1
849,168,1,1
849,169,2,3
849,170,1,1
849,171,2,2
849,172,3,3
849,173,1,1
849,174,2,2
849,178,3,3
849,180,1,3
849,181,1,1
849,182,3,1
849,183,2,2
849,184,1,1
849,185,2,3
849,187,3,3
849,188,1,1
849,189,2,2
849,190,2,3
849,193,2,2
849,194,3,3
849,195,1,1
849,196,3,4
849,198,2,2
849,199,2,1
849,200,1,1
850,101,2,1
850,102,3,3
850,105,0,3
850,107,3,4
850,108,3,3
850,110,1,2
850,111,3,2
850,112,3,4
850,113,4,2
850,114,1,0
850,115,3,2
850,116,2,3
850,120,1,3
850,121,2,3
850,122,4,4
850,124,3,4
850,125,4,4
850,126,3,1
850,127,4,2
850,128,4,4
850,131,4,4
850,132,1,2
850,133,2,3
850,135,1,0
850,137,3,3
850,138,0,1
850,140,4,4
850,141,3,4
850,142,2,2
850,143,3,4
850,144,0,1
850,145,3,3
850,146,4,4
850,147,2,3
850,149,0,0
850,150,1,0
850,152,1,0
850,153,4,3
850,154,1,3
850,156,3,4
850,160,1,0
850,161,4,3
850,163,2,1
850,164,3,2
850,167,0,0
850,168,0,0
850,169,3,4
850,170,0,0
850,171,0,1
850,172,0,0
850,173,0,3
850,174,3,2
850,178,3,4
850,180,2,3
850,181,2,0
850,182,0,0
850,183,2,1
850,184,1,1
850,185,0,1
850,187,1,1
850,188,1,3
850,189,0,1
850,190,1,3
850,193,4,4
850,194,0,1
850,195,1,0
850,196,3,4
850,198,3,4
850,199,1,0
850,200,3,3
851,101,3,3
851,102,2,3
851,105,2,2
851,107,3,4
851,108,3,2
851,110,1,2
851,111,3,3
851,112,2,2
851,113,2,1
851,114,1,1
851,115,2,3
851,116,1,3
851,120,1,2
851,121,3,3
851,122,4,3
851,124,3,2
851,125,4,3
851,126,2,1
851,127,3,1
851,128,4,4
851,131,4,4
851,132,2,3
851,133,2,3
851,135,1,1
851,137,3,2
851,138,4,3
851,140,1,2
851,141,3,2
851,142,3,2
851,143,3,3
851,144,3,2
851,145,2,2
851,146,3,2
851,147,2,3
851,149,1,1
851,150,3,3
851,152,2,2
851,153,3,1
851,154,2,3
851,156,3,2
851,160,4,3
851,161,3,3
851,163,3,1
851,164,2,1
851,167,1,2
851,168,0,0
851,169,2,2
851,170,1,3
851,171,2,3
851,172,1,1
851,173,3,3
851,174,3,2
851,178,2,3
851,180,2,3
851,181,2,2
851,182,1,1
851,183,1,1
851,184,3,1
851,185,2,2
851,187,2,1
851,188,2,1
851,189,-1,-1
851,190,3,3
851,193,3,2
851,194,1,1
851,195,3,0
851,196,3,3
851,198,1,3
851,199,3,3
851,200,2,3
852,101,2,3
852,102,3,2
852,105,1,1
852,107,1,1
852,108,2,1
852,110,3,2
852,111,2,0
852,112,2,0
852,113,0,0
852,114,1,0
852,115,2,2
852,116,1,2
852,120,3,3
852,121,0,0
852,122,1,0
852,124,0,0
852,125,2,1
852,126,3,3
852,127,1,0
852,128,1,0
852,131,1,1
852,132,0,0
852,133,3,2
852,135,0,0
852,137,1,2
852,138,3,2
852,140,3,3
852,141,1,0
852,142,2,2
852,143,3,3
852,144,0,0
852,145,1,0
852,146,1,0
852,147,3,2
852,149,0,0
852,150,1,0
852,152,2,1
852,153,2,1
852,154,0,2
852,156,1,0
852,160,0,0
852,161,1,1
852,163,2,1
852,164,1,1
852,167,2,3
852,168,1,0
852,169,1,1
852,170,4,4
852,171,2,1
852,172,1,2
852,173,1,3
852,174,2,1
852,178,0,2
852,180,1,0
852,181,3,3
852,182,2,0
852,183,2,3
852,184,1,1
852,185,2,2
852,187,2,0
852,188,1,0
852,189,3,2
852,190,3,2
852,193,1,2
852,194,1,0
852,195,0,0
852,196,3,4
852,198,1,0
852,199,2,2
852,200,3,1
853,101,0,0
853,102,3,3
853,105,0,1
853,107,3,4
853,108,4,4
853,110,1,3
853,111,4,4
853,112,4,4
853,113,4,4
853,114,1,2
853,115,4,0
853,116,0,0
853,120,3,4
853,121,0,0
853,122,4,4
853,124,4,4
853,125,3,3
853,126,4,2
853,127,0,4
853,128,0,3
853,131,4,4
853,132,4,4
853,133,0,0
853,135,2,4
853,137,4,3
853,138,0,0
853,140,3,2
853,141,3,3
853,142,3,3
853,143,3,0
853,144,0,0
853,145,4,4
853,146,4,4
853,147,4,4
853,149,0,0
853,150,0,0
853,152,4,2
853,153,4,2
853,154,0,1
853,156,0,1
853,160,4,0
853,161,0,0
853,163,4,4
853,164,0,0
853,167,3,0
853,168,0,1
853,169,0,0
853,170,3,3
853,171,2,0
853,172,3,2
853,173,0,4
853,174,2,1
853,178,0,0
853,180,1,0
853,181,0,0
853,182,0,0
853,183,1,3
853,184,3,3
853,185,0,0
853,187,4,0
853,188,1,2
853,189,0,0
853,190,3,2
853,193,4,4
853,194,1,0
853,195,0,0
853,196,4,4
853,198,4,4
853,199,2,0
853,200,0,0
854,101,2,3
854,102,3,4
854,105,4,4
854,107,4,3
854,108,4,4
854,110,3,3
854,111,4,4
854,112,3,4
854,113,3,2
854,114,3,3
854,115,3,3
854,116,3,3
854,120,1,1
854,121,2,2
854,122,4,3
854,124,4,3
854,125,4,3
854,126,3,3
854,127,2,3
854,128,3,4
854,131,2,3
854,132,4,3
854,133,2,3
854,135,1,1
854,137,3,2
854,138,3,3
854,140,2,3
854,141,0,0
854,142,4,4
854,143,4,3
854,144,1,1
854,145,4,4
854,146,4,4
854,147,3,3
854,149,1,0
854,150,4,4
854,152,3,3
854,153,1,1
854,154,3,4
854,156,3,2
854,160,2,2
854,161,3,2
854,163,3,3
854,164,1,1
854,167,2,2
854,168,1,0
854,169,3,3
854,170,2,3
854,171,3,2
854,172,2,3
854,173,2,2
854,174,3,3
854,178,4,4
854,180,3,1
854,181,0,0
854,182,2,4
854,183,3,3
854,184,3,4
854,185,3,3
854,187,3,4
854,188,2,1
854,189,3,2
854,190,4,3
854,193,2,3
854,194,2,2
854,195,3,3
854,196,2,2
854,198,1,3
854,199,2,1
854,200,1,0
855,101,3,3
855,102,2,3
855,105,1,2
855,107,2,2
855,108,2,2
855,110,3,3
855,111,2,3
855,112,4,4
855,113,0,0
855,114,3,3
855,115,3,4
855,116,2,3
855,120,2,3
855,121,2,2
855,122,3,3
855,124,1,1
855,125,4,4
855,126,3,3
855,127,1,1
855,128,4,4
855,131,4,4
855,132,0,0
855,133,3,3
855,135,0,0
855,137,1,1
855,138,4,4
855,140,1,1
855,141,3,3
855,142,0,0
855,143,3,4
855,144,1,1
855,145,3,3
855,146,0,0
855,147,3,3
855,149,0,0
855,150,0,0
855,152,3,3
855,153,2,2
855,154,2,2
855,156,3,3
855,160,3,3
855,161,1,2
855,163,2,1
855,164,2,1
855,167,4,4
855,168,1,1
855,169,2,2
855,170,0,0
855,171,1,1
855,172,3,3
855,173,1,1
855,174,3,3
855,178,3,3
855,180,3,4
855,181,2,1
855,182,1,1
855,183,2,1
855,184,0,0
855,185,3,3
855,187,3,3
855,188,1,0
855,189,3,3
855,190,3,3
855,193,1,1
855,194,0,0
855,195,0,0
855,196,1,1
855,198,3,4
855,199,1,1
855,200,0,0
856,101,2,2
856,102,3,2
856,105,2,2
856,107,1,1
856,108,2,3
856,110,3,3
856,111,3,3
856,112,2,3
856,113,4,4
856,114,1,2
856,115,1,0
856,116,2,3
856,120,2,3
856,121,4,4
856,122,2,3
856,124,2,3
856,125,3,3
856,126,2,3
856,127,1,1
856,128,4,4
856,131,4,4
856,132,3,3
856,133,3,3
856,135,3,2
856,137,4,3
856,138,3,3
856,140,2,4
856,141,3,3
856,142,2,2
856,143,2,3
856,144,1,0
856,145,2,3
856,146,4,3
856,147,2,1
856,149,3,4
856,150,2,4
856,152,4,4
856,153,2,3
856,154,2,3
856,156,2,3
856,160,3,4
856,161,2,2
856,163,4,4
856,164,2,3
856,167,1,1
856,168,2,3
856,169,2,3
856,170,1,1
856,171,2,3
856,172,3,3
856,173,3,3
856,174,2,3
856,178,2,2
856,180,3,2
856,181,1,1
856,182,2,2
856,183,2,3
856,184,3,3
856,185,2,4
856,187,4,4
856,188,3,3
856,189,-1,-1
856,190,4,2
856,193,1,1
856,194,2,3
856,195,1,3
856,196,1,3
856,198,4,4
856,199,3,4
856,200,1,2
857,101,1,1
857,102,4,4
857,105,3,3
857,107,3,4
857,108,4,4
857,110,0,0
857,111,3,3
857,112,3,3
857,113,4,4
857,114,3,3
857,115,3,4
857,116,0,0
857,120,4,4
857,121,4,4
857,122,2,3
857,124,2,2
857,125,4,4
857,126,0,0
857,127,4,2
857,128,2,3
857,131,1,1
857,132,1,0
857,133,0,0
857,135,3,3
857,137,1,1
857,138,2,2
857,140,1,2
857,141,0,2
857,142,0,0
857,143,1,0
857,144,0,0
857,145,3,3
857,146,1,0
857,147,2,2
857,149,0,0
857,150,0,0
857,152,3,3
857,153,3,1
857,154,3,3
857,156,3,2
857,160,0,0
857,161,2,3
857,163,2,2
857,164,3,3
857,167,2,2
857,168,0,0
857,169,4,4
857,170,0,0
857,171,1,2
857,172,2,2
857,173,1,1
857,174,2,2
857,178,3,3
857,180,3,3
857,181,1,2
857,182,3,4
857,183,3,4
857,184,2,2
857,185,0,0
857,187,3,3
857,188,2,2
857,189,2,4
857,190,2,2
857,193,3,3
857,194,0,0
857,195,1,0
857,196,2,2
857,198,2,3
857,199,3,4
857,200,0,0
858,101,3,4
858,102,2,3
858,105,2,2
858,107,2,4
858,108,3,4
858,110,4,4
858,111,3,3
858,112,2,3
858,113,3,3
858,114,2,3
858,115,4,4
858,116,3,3
858,120,1,1
858,121,1,1
858,122,3,3
858,124,3,3
858,125,3,3
858,126,3,3
858,127,3,3
858,128,3,4
858,131,4,4
858,132,2,3
858,133,3,3
858,135,2,1
858,137,3,3
858,138,3,4
858,140,3,4
858,141,2,2
858,142,4,4
858,143,4,4
858,144,1,1
858,145,3,3
858,146,4,4
858,147,3,4
858,149,2,2
858,150,1,1
858,152,1,2
858,153,3,3
858,154,3,3
858,156,3,3
858,160,1,1
858,161,3,3
858,163,3,3
858,164,3,3
858,167,4,4
858,168,1,3
858,169,3,3
858,170,1,1
858,171,3,3
858,172,3,4
858,173,3,3
858,174,3,4
858,178,-1,-1
858,180,3,3
858,181,3,3
858,182,2,3
858,183,3,3
858,184,3,3
858,185,3,3
858,187,3,3
858,188,2,3
858,189,2,3
858,190,2,3
858,193,3,3
858,194,1,1
858,195,3,2
858,196,1,1
858,198,3,4
858,199,1,2
858,200,1,1
859,101,3,3
859,102,2,4
859,105,3,3
859,107,3,3
859,108,2,1
859,110,3,3
859,111,3,3
859,112,3,4
859,113,3,3
859,114,3,1
859,115,2,1
859,116,2,1
859,120,2,2
859,121,3,3
859,122,2,1
859,124,3,3
859,125,4,4
859,126,4,4
859,127,2,1
859,128,4,4
859,131,4,4
859,132,1,0
859,133,3,4
859,135,2,2
859,137,4,4
859,138,2,2
859,140,1,1
859,141,3,4
859,142,3,2
859,143,4,4
859,144,1,1
859,145,3,1
859,146,4,4
859,147,3,3
859,149,3,1
859,150,3,3
859,152,3,3
859,153,2,2
859,154,2,1
859,156,3,2
859,160,3,2
859,161,1,1
859,163,3,3
859,164,2,1
859,167,3,3
859,168,1,2
859,169,3,3
859,170,1,3
859,171,2,2
859,172,1,1
859,173,2,1
859,174,3,2
859,178,3,1
859,180,1,1
859,181,1,1
859,182,2,1
859,183,1,1
859,184,2,2
859,185,3,3
859,187,2,1
859,188,2,2
859,189,1,1
859,190,2,3
859,193,2,1
859,194,1,0
859,195,1,0
859,196,4,4
859,198,2,1
859,199,3,1
859,200,0,0
860,101,3,3
860,102,3,3
860,105,1,2
860,107,2,3
860,108,3,3
860,110,3,4
860,111,3,4
860,112,3,4
860,113,3,1
860,114,2,2
860,115,4,3
860,116,3,4
860,120,4,4
860,121,2,3
860,122,2,3
860,124,3,4
860,125,3,3
860,126,3,2
860,127,3,2
860,128,2,4
860,131,3,4
860,132,1,3
860,133,4,4
860,135,0,1
860,137,3,2
860,138,2,3
860,140,3,3
860,141,3,4
860,142,2,3
860,143,2,3
860,144,2,2
860,145,3,4
860,146,2,2
860,147,3,4
860,149,0,3
860,150,2,3
860,152,3,3
860,153,4,2
860,154,1,3
860,156,3,3
860,160,3,3
860,161,3,4
860,163,3,2
860,164,3,2
860,167,2,3
860,168,0,2
860,169,3,4
860,170,1,2
860,171,2,2
860,172,3,3
860,173,4,4
860,174,2,3
860,178,-1,-1
860,180,4,4
860,181,1,2
860,182,2,4
860,183,2,2
860,184,3,4
860,185,3,3
860,187,2,3
860,188,2,3
860,189,3,4
860,190,3,3
860,193,2,1
860,194,2,3
860,195,1,3
860,196,3,3
860,198,2,4
860,199,3,3
860,200,3,4
861,101,3,4
861,102,2,2
861,105,2,2
861,107,3,3
861,108,3,3
861,110,3,4
861,111,3,2
861,112,2,3
861,113,3,3
861,114,3,2
861,115,3,2
861,116,3,3
861,120,1,2
861,121,2,3
861,122,1,2
861,124,2,1
861,125,4,4
861,126,1,1
861,127,1,2
861,128,3,4
861,131,3,4
861,132,2,1
861,133,2,2
861,135,2,1
861,137,3,2
861,138,3,4
861,140,2,1
861,141,3,3
861,142,2,2
861,143,3,3
861,144,1,2
861,145,2,2
861,146,2,2
861,147,1,3
861,149,2,1
861,150,3,3
861,152,3,3
861,153,2,2
861,154,2,2
861,156,3,3
861,160,2,2
861,161,3,3
861,163,3,2
861,164,2,1
861,167,3,2
861,168,1,1
861,169,2,2
861,170,1,1
861,171,1,2
861,172,3,3
861,173,3,3
861,174,2,2
861,178,-1,-1
861,180,3,2
861,181,1,1
861,182,2,3
861,183,2,2
861,184,2,2
861,185,3,2
861,187,2,1
861,188,2,2
861,189,3,2
861,190,3,3
861,193,2,1
861,194,1,1
861,195,1,2
861,196,2,2
861,198,3,3
861,199,3,3
861,200,1,1
862,101,2,2
862,102,3,3
862,105,3,1
862,107,3,3
862,108,4,4
862,110,3,2
862,111,3,4
862,112,2,3
862,113,3,3
862,114,1,1
862,115,4,4
862,116,3,3
862,120,1,1
862,121,0,1
862,122,1,3
862,124,2,3
862,125,4,4
862,126,4,4
862,127,1,1
862,128,4,3
862,131,4,4
862,132,2,3
862,133,4,3
862,135,3,1
862,137,3,4
862,138,2,2
862,140,1,2
862,141,3,3
862,142,4,4
862,143,1,1
862,144,0,0
862,145,1,2
862,146,4,4
862,147,3,3
862,149,0,0
862,150,2,2
862,152,3,3
862,153,1,1
862,154,2,2
862,156,1,1
862,160,4,4
862,161,3,3
862,163,4,4
862,164,3,3
862,167,3,3
862,168,1,0
862,169,4,4
862,170,1,1
862,171,2,2
862,172,4,2
862,173,1,0
862,174,3,3
862,178,1,1
862,180,2,1
862,181,2,1
862,182,4,4
862,183,3,3
862,184,2,3
862,185,3,3
862,187,3,3
862,188,2,2
862,189,2,3
862,190,3,4
862,193,3,1
862,194,3,4
862,195,3,4
862,196,1,2
862,198,3,3
862,199,3,3
862,200,0,1
863,101,2,2
863,102,1,2
863,105,1,3
863,107,3,3
863,108,2,4
863,110,3,3
863,111,2,2
863,112,1,3
863,113,2,1
863,114,3,3
863,115,3,4
863,116,3,4
863,120,3,4
863,121,2,2
863,122,3,3
863,124,3,2
863,125,2,2
863,126,3,2
863,127,3,3
863,128,1,2
863,131,2,3
863,132,1,3
863,133,1,2
863,135,1,1
863,137,1,1
863,138,2,2
863,140,2,3
863,141,2,2
863,142,2,2
863,143,2,2
863,144,1,1
863,145,3,2
863,146,2,3
863,147,3,4
863,149,2,2
863,150,1,2
863,152,1,2
863,153,2,3
863,154,2,3
863,156,2,3
863,160,0,2
863,161,3,3
863,163,1,1
863,164,2,3
863,167,1,2
863,168,1,2
863,169,2,3
863,170,1,3
863,171,2,3
863,172,2,2
863,173,2,2
863,174,3,3
863,178,2,4
863,180,2,4
863,181,3,0
863,182,1,1
863,183,1,3
863,184,1,2
863,185,1,2
863,187,2,2
863,188,1,1
863,189,2,3
863,190,2,2
863,193,2,4
863,194,3,2
863,195,2,0
863,196,3,3
863,198,2,2
863,199,2,4
863,200,1,3
864,101,2,2
864,102,2,3
864,105,4,3
864,107,4,4
864,108,4,4
864,110,3,3
864,111,3,3
864,112,3,4
864,113,3,2
864,114,4,4
864,115,2,1
864,116,1,2
864,120,1,1
864,121,3,4
864,122,3,2
864,124,3,2
864,125,3,4
864,126,3,3
864,127,3,4
864,128,3,4
864,131,3,4
864,132,2,3
864,133,3,4
864,135,1,1
864,137,3,3
864,138,2,2
864,140,3,3
864,141,2,2
864,142,1,1
864,143,2,3
864,144,1,1
864,145,3,4
864,146,1,1
864,147,2,3
864,149,1,2
864,150,3,3
864,152,3,2
864,153,3,2
864,154,2,2
864,156,3,2
864,160,1,1
864,161,3,2
864,163,3,2
864,164,2,2
864,167,2,0
864,168,1,2
864,169,2,1
864,170,1,1
864,171,2,2
864,172,2,3
864,173,3,4
864,174,2,1
864,178,1,2
864,180,1,1
864,181,2,4
864,182,2,3
864,183,2,3
864,184,2,2
864,185,2,2
864,187,3,4
864,188,2,2
864,189,1,2
864,190,1,2
864,193,4,4
864,194,3,2
864,195,1,2
864,196,2,3
864,198,4,4
864,199,2,3
864,200,1,2
865,101,2,2
865,102,3,3
865,105,3,4
865,107,2,2
865,108,3,3
865,110,2,3
865,111,3,3
865,112,2,3
865,113,2,2
865,114,3,3
865,115,3,4
865,116,2,2
865,120,3,3
865,121,3,3
865,122,3,4
865,124,3,3
865,125,3,3
865,126,3,3
865,127,3,3
865,128,3,3
865,131,3,3
865,132,2,1
865,133,3,3
865,135,1,2
865,137,3,3
865,138,1,2
865,140,3,4
865,141,2,2
865,142,3,3
865,143,3,4
865,144,3,2
865,145,3,3
865,146,3,3
865,147,3,3
865,149,2,2
865,150,2,2
865,152,2,3
865,153,4,3
865,154,2,3
865,156,3,4
865,160,3,3
865,161,2,2
865,163,3,2
865,164,2,3
865,167,2,3
865,168,1,2
865,169,3,3
865,170,1,3
865,171,2,2
865,172,3,3
865,173,3,3
865,174,3,3
865,178,3,3
865,180,2,1
865,181,1,2
865,182,1,2
865,183,2,3
865,184,2,2
865,185,3,2
865,187,3,3
865,188,2,2
