id,attraction_id,description,website
717,146,4,4
717,147,2,4
717,148,4,3
717,149,2,1
717,150,4,3
717,151,4,1
717,152,2,2
717,153,3,2
717,154,1,0
717,155,3,3
717,156,3,3
717,157,4,2
717,158,4,2
717,159,1,2
717,160,3,1
717,161,4,4
717,162,2,2
717,163,4,3
717,164,3,1
717,165,3,4
717,166,3,4
717,167,4,4
717,168,0,0
717,169,1,0
717,170,0,2
717,171,2,3
717,172,4,1
717,173,4,1
717,174,1,0
717,175,1,2
717,176,1,1
717,177,3,3
717,178,4,1
717,179,3,0
717,180,3,2
717,181,2,2
717,182,3,3
717,183,3,3
717,184,4,3
717,185,4,1
717,186,1,3
717,187,2,4
717,188,3,3
717,189,4,2
717,190,1,2
717,191,1,2
717,192,4,0
717,193,4,4
717,194,3,1
717,195,1,1
717,196,2,1
717,197,2,4
717,198,3,2
717,199,2,1
717,200,-1,-1
718,101,1,2
718,102,3,4
718,103,3,2
718,104,3,4
718,105,2,3
718,106,0,2
718,107,2,3
718,108,3,3
718,109,1,1
718,110,3,3
718,111,3,4
718,112,0,0
718,113,3,3
718,114,2,2
718,115,0,3
718,116,2,3
718,117,2,3
718,118,2,2
718,119,1,0
718,120,3,4
718,121,3,4
718,122,2,3
718,123,0,0
718,124,1,2
718,125,2,2
718,126,0,3
718,127,1,2
718,128,0,3
718,129,2,3
718,130,0,1
718,131,3,3
718,132,0,0
718,133,2,1
718,134,1,1
718,135,1,0
718,136,0,0
718,137,2,2
718,138,1,2
718,139,2,2
718,140,1,0
718,141,1,2
718,142,0,0
718,143,1,2
718,144,0,0
718,145,2,3
718,146,0,0
718,147,0,0
718,148,1,3
718,149,1,0
718,150,0,0
718,151,4,4
718,152,3,4
718,153,2,3
718,154,1,2
718,155,0,0
718,156,2,3
718,157,0,0
718,158,0,0
718,159,0,1
718,160,0,0
718,161,2,3
718,162,1,0
718,163,3,3
718,164,2,2
718,165,3,3
718,166,2,3
718,167,2,2
718,168,0,0
718,169,0,3
718,170,0,0
718,171,2,3
718,172,2,2
718,173,3,4
718,174,3,3
718,175,2,3
718,176,3,4
718,177,2,3
718,178,1,1
718,179,0,4
718,180,2,2
718,181,0,0
718,182,2,3
718,183,1,2
718,184,3,2
718,185,1,0
718,186,0,3
718,187,2,2
718,188,2,2
718,189,0,0
718,190,3,4
718,191,0,2
718,192,0,0
718,193,2,2
718,194,0,0
718,195,0,2
718,196,2,3
718,197,2,3
718,198,3,4
718,199,2,3
718,200,0,0
719,101,2,1
719,102,3,4
719,103,3,4
719,104,2,1
719,105,2,3
719,106,2,3
719,107,3,3
719,108,2,3
719,109,3,4
719,110,2,3
719,111,3,4
719,112,3,3
719,113,4,4
719,114,4,4
719,115,3,4
719,116,1,3
719,117,3,4
719,118,2,3
719,119,3,4
719,120,4,4
719,121,3,4
719,122,3,4
719,123,4,4
719,124,3,4
719,125,2,3
719,126,3,4
719,127,4,4
719,128,1,1
719,129,2,3
719,130,2,3
719,131,2,2
719,132,3,2
719,133,3,3
719,134,1,1
719,135,1,2
719,136,3,2
719,137,2,3
719,138,2,3
719,139,2,3
719,140,3,3
719,141,1,3
719,142,3,4
719,143,3,4
719,144,2,1
719,145,2,3
719,146,4,4
719,147,2,2
719,148,3,4
719,149,3,1
719,150,3,1
719,151,1,1
719,152,2,3
719,153,3,4
719,154,3,4
719,155,4,4
719,156,2,3
719,157,3,3
719,158,2,3
719,159,1,3
719,160,1,0
719,161,2,3
719,162,1,3
719,163,2,2
719,164,3,3
719,165,1,1
719,166,2,1
719,167,1,3
719,168,2,3
719,169,3,4
719,170,2,3
719,171,1,3
719,172,2,2
719,173,3,4
719,174,3,3
719,175,4,4
719,176,3,4
719,177,2,3
719,178,3,4
719,179,2,2
719,180,1,2
719,181,3,2
719,182,2,1
719,183,2,1
719,184,2,2
719,185,3,3
719,186,2,3
719,187,2,3
719,188,2,1
719,189,1,2
719,190,3,4
719,191,2,3
719,192,2,1
719,193,3,4
719,194,2,3
719,195,2,1
719,196,3,4
719,197,3,4
719,198,3,4
719,199,3,4
719,200,2,3
720,101,1,1
720,102,4,4
720,103,4,1
720,104,4,4
720,105,4,3
720,106,4,4
720,107,4,4
720,108,4,3
720,109,4,0
720,110,4,4
720,111,4,4
720,112,-1,-1
720,113,4,4
720,114,4,4
720,115,4,4
720,116,4,4
720,117,4,4
720,118,4,3
720,119,4,4
720,120,0,3
720,121,4,4
720,122,4,4
720,123,4,4
720,124,4,4
720,125,4,4
720,126,4,4
720,127,4,4
720,128,4,4
720,129,4,4
720,130,4,2
720,131,4,4
720,132,4,3
720,133,4,1
720,134,4,4
720,135,0,0
720,136,0,0
720,137,4,2
720,138,4,2
720,139,4,4
720,140,3,2
720,141,0,3
720,142,4,1
720,143,4,4
720,144,4,4
720,145,4,2
720,146,4,1
720,147,0,4
720,148,4,3
720,149,-1,-1
720,150,2,2
720,151,4,3
720,152,1,1
720,153,4,4
720,154,1,3
720,155,0,0
720,156,4,3
720,157,4,4
720,158,4,4
720,159,4,4
720,160,4,4
720,161,4,4
720,162,0,0
720,163,4,2
720,164,4,4
720,165,-1,-1
720,166,4,4
720,167,4,3
720,168,0,0
720,169,4,4
720,170,4,2
720,171,4,3
720,172,4,3
720,173,4,4
720,174,4,1
720,175,4,4
720,176,4,2
720,177,4,0
720,178,4,4
720,179,0,0
720,180,0,1
720,181,4,2
720,182,0,0
720,183,0,0
720,184,4,0
720,185,4,0
720,186,4,4
720,187,4,4
720,188,4,1
720,189,2,0
720,190,1,4
720,191,4,4
720,192,0,0
720,193,4,4
720,194,4,4
720,195,4,4
720,196,0,3
720,197,4,2
720,198,4,4
720,199,4,4
720,200,4,4
721,101,3,3
721,102,4,4
721,103,4,4
721,104,3,4
721,105,3,3
721,106,4,4
721,107,3,4
721,108,3,3
721,109,1,2
721,110,3,2
721,111,3,3
721,112,3,3
721,113,3,4
721,114,3,3
721,115,4,4
721,116,2,2
721,117,3,3
721,118,3,3
721,119,3,3
721,120,3,4
721,121,3,3
721,122,3,3
721,123,2,2
721,124,2,2
721,125,3,3
721,126,3,3
721,127,4,4
721,128,3,3
721,129,2,3
721,130,2,3
721,131,3,4
721,132,1,1
721,133,3,3
721,134,0,1
721,135,1,1
721,136,1,2
721,137,4,3
721,138,3,3
721,139,3,3
721,140,2,3
721,141,2,2
721,142,2,2
721,143,2,3
721,144,0,1
721,145,4,4
721,146,2,2
721,147,3,3
721,148,1,3
721,149,1,1
721,150,1,2
721,151,1,2
721,152,2,2
721,153,3,2
721,154,2,3
721,155,1,1
721,156,2,2
721,157,3,4
721,158,2,2
721,159,2,2
721,160,1,1
721,161,1,1
721,162,1,1
721,163,2,2
721,164,1,1
721,165,2,2
721,166,2,2
721,167,1,1
721,168,2,1
721,169,4,3
721,170,0,1
721,171,0,2
721,172,1,2
721,173,1,2
721,174,3,3
721,175,3,3
721,176,3,3
721,177,3,2
721,178,3,3
721,179,2,3
721,180,1,2
721,181,3,2
721,182,1,1
721,183,1,1
721,184,2,2
721,185,3,3
721,186,3,2
721,187,2,3
721,188,1,2
721,189,1,2
721,190,3,3
721,191,1,1
721,192,1,1
721,193,2,2
721,194,1,1
721,195,1,1
721,196,1,1
721,197,3,3
721,198,2,3
721,199,3,4
721,200,1,2
722,101,3,3
722,102,4,3
722,103,3,4
722,104,3,3
722,105,3,4
722,106,3,3
722,107,4,4
722,108,3,3
722,109,4,3
722,110,2,3
722,111,3,4
722,112,3,3
722,113,4,2
722,114,4,4
722,115,3,4
722,116,4,4
722,117,3,3
722,118,4,4
722,119,4,4
722,120,4,4
722,121,4,4
722,122,4,4
722,123,4,4
722,124,4,4
722,125,4,4
722,126,4,3
722,127,4,3
722,128,4,4
722,129,4,4
722,130,1,0
722,131,4,4
722,132,4,4
722,133,3,4
722,134,4,3
722,135,2,1
722,136,2,1
722,137,4,2
722,138,3,2
722,139,3,4
722,140,2,3
722,141,2,1
722,142,4,4
722,143,4,4
722,144,2,1
722,145,4,4
722,146,4,4
722,147,3,4
722,148,2,3
722,149,4,2
722,150,3,3
722,151,2,0
722,152,3,3
722,153,4,3
722,154,4,4
722,155,2,1
722,156,4,4
722,157,4,4
722,158,4,4
722,159,2,3
722,160,2,2
722,161,2,3
722,162,2,0
722,163,3,2
722,164,3,2
722,165,3,3
722,166,3,4
722,167,2,2
722,168,1,0
722,169,3,2
722,170,3,4
722,171,1,1
722,172,2,1
722,173,3,4
722,174,4,2
722,175,4,4
722,176,4,4
722,177,2,2
722,178,3,4
722,179,2,1
722,180,0,0
722,181,2,0
722,182,2,3
722,183,2,3
722,184,3,2
722,185,4,4
722,186,3,2
722,187,4,3
722,188,3,3
722,189,3,0
722,190,4,4
722,191,2,3
722,192,1,1
722,193,3,2
722,194,2,3
722,195,1,2
722,196,4,4
722,197,3,3
722,198,4,4
722,199,4,4
722,200,3,3
723,101,2,2
723,102,3,3
723,103,3,3
723,104,2,3
723,105,3,3
723,106,3,3
723,107,3,3
723,108,3,3
723,109,3,3
723,110,2,3
723,111,3,3
723,112,3,3
723,113,3,3
723,114,3,2
723,115,3,3
723,116,2,2
723,117,3,3
723,118,3,3
723,119,2,2
723,120,2,3
723,121,3,3
723,122,2,3
723,123,3,1
723,124,3,3
723,125,3,3
723,126,2,2
723,127,3,4
723,128,3,3
723,129,3,3
723,130,1,0
723,131,3,2
723,132,2,2
723,133,3,3
723,134,3,3
723,135,3,2
723,136,3,3
723,137,3,3
723,138,3,3
723,139,3,3
723,140,3,3
723,141,3,2
723,142,1,1
723,143,3,3
723,144,2,1
723,145,2,3
723,146,1,0
723,147,3,3
723,148,1,0
723,149,1,1
723,150,3,3
723,151,4,4
723,152,3,3
723,153,3,3
723,154,3,3
723,155,3,3
723,156,3,3
723,157,2,3
723,158,2,2
723,159,2,3
723,160,2,3
723,161,2,3
723,162,3,3
723,163,3,3
723,164,2,3
723,165,3,3
723,166,3,3
723,167,1,1
723,168,1,3
723,169,3,3
723,170,0,1
723,171,3,3
723,172,3,3
723,173,3,1
723,174,3,3
723,175,3,3
723,176,3,3
723,177,3,3
723,178,4,3
723,179,3,3
723,180,3,2
723,181,2,1
723,182,2,3
723,183,2,3
723,184,3,2
723,185,3,3
723,186,2,2
723,187,3,3
723,188,3,3
723,189,2,3
723,190,3,3
723,191,0,0
723,192,2,3
723,193,3,3
723,194,0,1
723,195,3,3
723,196,4,4
723,197,3,3
723,198,3,3
723,199,3,4
723,200,2,1
724,101,0,0
724,102,4,4
724,103,4,4
724,104,0,0
724,105,3,3
724,106,3,3
724,107,4,4
724,108,4,4
724,109,0,0
724,110,3,3
724,111,3,3
724,112,0,0
724,113,4,4
724,114,3,3
724,115,1,0
724,116,3,3
724,117,3,2
724,118,0,0
724,119,3,3
724,120,3,3
724,121,4,4
724,122,0,0
724,123,0,0
724,124,4,4
724,125,4,4
724,126,3,3
724,127,0,0
724,128,4,4
724,129,3,3
724,130,4,4
724,131,4,4
724,132,4,4
724,133,3,3
724,134,0,0
724,135,4,4
724,136,0,0
724,137,4,3
724,138,0,0
724,139,4,4
724,140,0,0
724,141,3,3
724,142,0,0
724,143,3,3
724,144,0,0
724,145,3,3
724,146,0,0
724,147,4,3
724,148,0,0
724,149,1,0
724,150,3,3
724,151,4,4
724,152,4,4
724,153,4,3
724,154,3,3
724,155,1,1
724,156,1,1
724,157,0,0
724,158,1,1
724,159,0,1
724,160,0,0
724,161,1,1
724,162,3,3
724,163,2,2
724,164,0,0
724,165,4,4
724,166,2,2
724,167,0,0
724,168,0,0
724,169,0,0
724,170,0,0
724,171,1,1
724,172,3,3
724,173,2,3
724,174,2,2
724,175,0,0
724,176,3,3
724,177,1,2
724,178,4,4
724,179,3,3
724,180,1,1
724,181,1,0
724,182,1,1
724,183,0,1
724,184,3,3
724,185,3,3
724,186,3,3
724,187,4,4
724,188,3,3
724,189,1,1
724,190,4,4
724,191,0,0
724,192,1,1
724,193,3,3
724,194,2,2
724,195,2,2
724,196,4,4
724,197,3,3
724,198,3,3
724,199,3,3
724,200,0,0
725,101,1,0
725,102,2,3
725,103,2,3
725,104,2,4
725,105,1,3
725,106,3,4
725,107,2,1
725,108,2,3
725,109,3,3
725,110,3,4
725,111,2,3
725,112,3,3
725,113,3,4
725,114,2,2
725,115,2,2
725,116,2,3
725,117,2,3
725,118,2,1
725,119,2,3
725,120,2,4
725,121,3,3
725,122,2,2
725,123,2,2
725,124,2,2
725,125,3,3
725,126,2,1
725,127,2,3
725,128,2,3
725,129,2,2
725,130,1,1
725,131,3,4
725,132,1,1
725,133,1,1
725,134,1,0
725,135,1,0
725,136,0,0
725,137,2,1
725,138,2,1
725,139,3,4
725,140,1,0
725,141,2,1
725,142,3,3
725,143,2,2
725,144,0,0
725,145,2,3
725,146,3,3
725,147,3,2
725,148,0,0
725,149,1,0
725,150,1,1
725,151,2,1
725,152,3,2
725,153,3,3
725,154,3,3
725,155,2,1
725,156,3,4
725,157,3,4
725,158,2,3
725,159,1,0
725,160,0,0
725,161,2,3
725,162,2,2
725,163,2,2
725,164,2,2
725,165,1,2
725,166,2,2
725,167,2,4
725,168,2,2
725,169,3,4
725,170,2,3
725,171,1,0
725,172,3,4
725,173,1,2
725,174,2,2
725,175,2,3
725,176,2,2
725,177,2,2
725,178,3,4
725,179,2,2
725,180,2,1
725,181,1,2
725,182,2,4
725,183,2,0
725,184,3,3
725,185,2,2
725,186,2,2
725,187,3,2
725,188,2,2
725,189,2,2
725,190,2,4
725,191,2,4
725,192,2,1
725,193,2,2
725,194,2,3
725,195,1,1
725,196,2,4
725,197,2,4
725,198,2,4
725,199,2,4
725,200,2,2
726,101,2,2
726,102,3,4
726,103,2,1
726,104,2,2
726,105,2,1
726,106,2,3
726,107,2,3
726,108,3,4
726,109,2,3
726,110,3,3
726,111,2,3
726,112,2,1
726,113,2,2
726,114,2,1
726,115,4,3
726,116,2,2
726,117,3,1
726,118,3,4
726,119,2,2
726,120,2,3
726,121,2,3
726,122,3,4
726,123,1,2
726,124,3,4
726,125,4,4
726,126,4,4
726,127,0,0
726,128,3,4
726,129,3,3
726,130,2,1
726,131,4,4
726,132,2,3
726,133,3,4
726,134,0,1
726,135,2,2
726,136,0,0
726,137,4,4
726,138,1,3
726,139,1,3
726,140,3,3
726,141,2,2
726,142,1,1
726,143,3,4
726,144,0,0
726,145,2,1
726,146,3,3
726,147,2,4
726,148,3,2
726,149,2,2
726,150,3,3
726,151,2,1
726,152,4,4
726,153,3,4
726,154,2,1
726,155,3,3
726,156,3,4
726,157,4,4
726,158,1,1
726,159,0,0
726,160,0,0
726,161,4,4
726,162,3,3
726,163,2,3
726,164,3,4
726,165,3,4
726,166,3,4
726,167,3,3
726,168,2,4
726,169,2,4
726,170,3,3
726,171,2,3
726,172,3,4
726,173,2,3
726,174,3,4
726,175,1,2
726,176,3,4
726,177,2,4
726,178,2,3
726,179,2,2
726,180,3,1
726,181,1,2
726,182,2,2
726,183,3,4
726,184,3,4
726,185,3,3
726,186,2,4
726,187,3,3
726,188,3,3
726,189,2,2
726,190,3,4
726,191,4,4
726,192,3,4
726,193,3,3
726,194,2,3
726,195,1,2
726,196,4,4
726,197,3,1
726,198,3,3
726,199,2,3
726,200,3,2
727,101,2,3
727,102,1,2
727,103,1,0
727,104,2,3
727,105,3,3
727,106,2,3
727,107,2,3
727,108,2,3
727,109,2,3
727,110,3,3
727,111,3,3
727,112,3,4
727,113,3,4
727,114,2,2
727,115,1,1
727,116,2,2
727,117,0,0
727,118,2,2
727,119,3,4
727,120,2,3
727,121,3,3
727,122,1,1
727,123,1,1
727,124,2,3
727,125,3,4
727,126,2,1
727,127,2,1
727,128,3,3
727,129,3,3
727,130,3,3
727,131,3,3
727,132,2,2
727,133,2,2
727,134,2,3
727,135,2,2
727,136,0,2
727,137,3,3
727,138,3,2
727,139,3,4
727,140,1,1
727,141,3,3
727,142,2,2
727,143,1,2
727,144,1,0
727,145,3,3
727,146,2,2
727,147,3,2
727,148,0,0
727,149,0,0
727,150,1,1
727,151,3,3
727,152,3,3
727,153,2,2
727,154,2,1
727,155,3,3
727,156,2,2
727,157,3,4
727,158,1,1
727,159,2,2
727,160,1,1
727,161,2,3
727,162,2,3
727,163,2,3
727,164,2,2
727,165,3,4
727,166,2,2
727,167,4,3
727,168,1,2
727,169,2,1
727,170,1,1
727,171,2,3
727,172,2,3
727,173,2,2
727,174,1,1
727,175,2,1
727,176,3,3
727,177,2,2
727,178,2,1
727,179,2,2
727,180,3,2
727,181,3,4
727,182,3,4
727,183,3,3
727,184,3,2
727,185,1,1
727,186,2,2
727,187,3,3
727,188,2,2
727,189,2,3
727,190,3,4
727,191,1,1
727,192,2,1
727,193,3,3
727,194,1,1
727,195,1,2
727,196,3,3
727,197,2,1
727,198,2,3
727,199,3,3
727,200,0,0
728,101,3,3
728,102,3,2
728,103,3,1
728,104,3,3
728,105,2,1
728,106,3,1
728,107,3,3
728,108,4,4
728,109,3,4
728,110,3,2
728,111,2,1
728,112,4,4
728,113,3,3
728,114,3,2
728,115,2,2
728,116,3,3
728,117,4,4
728,118,1,1
728,119,3,3
728,120,3,4
728,121,3,2
728,122,3,3
728,123,2,2
728,124,3,3
728,125,3,3
728,126,2,2
728,127,2,2
728,128,3,2
728,129,3,2
728,130,2,1
728,131,4,4
728,132,2,3
728,133,3,1
728,134,3,2
728,135,2,3
728,136,3,2
728,137,4,1
728,138,3,1
728,139,4,4
728,140,3,4
728,141,1,1
728,142,1,1
728,143,2,1
728,144,3,1
728,145,2,2
728,146,0,0
728,147,2,1
728,148,1,1
728,149,0,1
728,150,3,3
728,151,4,4
728,152,4,3
728,153,4,3
728,154,3,4
728,155,3,4
728,156,4,4
728,157,2,3
728,158,1,1
728,159,2,1
728,160,3,4
728,161,3,1
728,162,4,3
728,163,3,3
728,164,3,1
728,165,4,4
728,166,2,4
728,167,2,2
728,168,3,4
728,169,4,4
728,170,2,2
728,171,3,2
728,172,3,4
728,173,3,1
728,174,3,2
728,175,2,2
728,176,3,4
728,177,3,3
728,178,3,2
728,179,2,2
728,180,3,3
728,181,2,2
728,182,4,4
728,183,4,1
728,184,3,3
728,185,2,3
728,186,3,4
728,187,4,1
728,188,3,2
728,189,2,3
728,190,4,2
728,191,4,4
728,192,2,1
728,193,2,1
728,194,2,2
728,195,4,2
728,196,3,3
728,197,2,4
728,198,3,3
728,199,3,4
728,200,1,1
729,101,2,3
729,102,1,4
729,103,3,4
729,104,2,1
729,105,3,3
729,106,3,3
729,107,3,3
729,108,2,3
729,109,3,3
729,110,1,3
729,111,3,4
729,112,4,4
729,113,3,3
729,114,2,2
729,115,2,3
729,116,2,2
729,117,2,3
729,118,1,1
729,119,3,3
729,120,3,4
729,121,3,4
729,122,0,0
729,123,1,0
729,124,0,1
729,125,3,3
729,126,1,1
729,127,2,1
729,128,3,4
729,129,3,4
729,130,2,3
729,131,3,4
729,132,0,0
729,133,3,1
729,134,3,3
729,135,1,1
729,136,1,2
729,137,2,1
729,138,2,3
729,139,3,4
729,140,3,3
729,141,2,3
729,142,0,0
729,143,1,1
729,144,1,1
729,145,3,2
729,146,0,0
729,147,2,3
729,148,3,2
729,149,1,1
729,150,2,3
729,151,1,1
729,152,3,3
729,153,3,4
729,154,1,4
729,155,3,3
729,156,3,4
729,157,3,3
729,158,2,3
729,159,1,1
729,160,1,1
729,161,2,3
729,162,3,1
729,163,2,1
729,164,1,2
729,165,0,0
729,166,1,1
729,167,2,1
729,168,2,3
729,169,2,3
729,170,3,3
729,171,1,1
729,172,1,2
729,173,2,1
729,174,2,3
729,175,3,2
729,176,3,3
729,177,1,1
729,178,3,3
729,179,1,1
729,180,2,4
729,181,1,1
729,182,2,1
729,183,1,1
729,184,1,1
729,185,1,1
729,186,3,1
729,187,3,3
729,188,1,1
729,189,2,3
729,190,4,4
729,191,2,2
729,192,1,0
729,193,3,3
729,194,0,0
729,195,0,0
729,196,3,4
729,197,1,4
729,198,1,3
729,199,2,3
729,200,2,2
730,101,3,3
730,102,2,2
730,103,3,3
730,104,3,3
730,105,3,3
730,106,4,4
730,107,3,3
730,108,3,4
730,109,3,3
730,110,1,1
730,111,3,4
730,112,3,3
730,113,1,1
730,114,1,1
730,115,4,4
730,116,3,3
730,117,2,3
730,118,1,1
730,119,3,4
730,120,3,3
730,121,4,4
730,122,1,1
730,123,2,1
730,124,0,0
730,125,2,2
730,126,1,2
730,127,1,0
730,128,3,4
730,129,2,3
730,130,2,2
730,131,4,4
730,132,0,0
730,133,3,3
730,134,1,1
730,135,3,3
730,136,1,1
730,137,4,4
730,138,1,2
730,139,1,1
730,140,2,2
730,141,2,2
730,142,0,0
730,143,2,2
730,144,2,3
730,145,3,3
730,146,1,1
730,147,2,3
730,148,0,0
730,149,1,1
730,150,0,0
730,151,3,3
730,152,3,4
730,153,4,4
730,154,2,0
730,155,1,3
730,156,3,2
730,157,1,1
730,158,3,3
730,159,2,2
730,160,2,2
730,161,3,4
730,162,2,2
730,163,3,3
730,164,3,4
730,165,3,4
730,166,3,3
730,167,1,1
730,168,1,1
730,169,3,3
730,170,0,0
730,171,3,3
730,172,4,4
730,173,3,4
730,174,3,3
730,175,0,0
730,176,3,3
730,177,3,3
730,178,-1,-1
730,179,3,2
730,180,3,2
730,181,3,2
730,182,1,3
730,183,3,4
730,184,3,2
730,185,2,1
730,186,3,4
730,187,3,3
730,188,3,3
730,189,1,1
730,190,3,3
730,191,0,0
730,192,1,1
730,193,4,3
730,194,1,1
730,195,2,3
730,196,3,3
730,197,3,3
730,198,2,2
730,199,3,4
730,200,-1,-1
731,101,3,4
731,102,2,3
731,103,3,3
731,104,4,4
731,105,3,4
731,106,3,3
731,107,3,3
731,108,4,3
731,109,3,3
731,110,4,4
731,111,4,4
731,112,2,3
731,113,4,4
731,114,4,4
731,115,4,4
731,116,3,4
731,117,3,3
731,118,3,2
731,119,3,3
731,120,3,3
731,121,4,4
731,122,4,4
731,123,2,3
731,124,4,4
731,125,4,4
731,126,3,2
731,127,3,3
731,128,4,4
731,129,4,4
731,130,2,4
731,131,4,4
731,132,2,1
731,133,3,3
731,134,3,4
731,135,3,3
731,136,3,3
731,137,0,0
731,138,3,4
731,139,4,4
731,140,4,4
731,141,4,4
731,142,4,4
731,143,4,4
731,144,2,1
731,145,4,4
731,146,3,3
731,147,4,4
731,148,4,4
731,149,0,1
731,150,3,3
731,151,2,2
731,152,3,3
731,153,3,3
731,154,2,1
731,155,2,2
731,156,4,4
731,157,3,4
731,158,4,4
731,159,1,0
731,160,2,2
731,161,3,4
731,162,3,3
731,163,4,2
731,164,1,1
731,165,3,3
731,166,0,4
731,167,3,3
731,168,2,2
731,169,2,2
731,170,0,1
731,171,3,0
731,172,1,1
731,173,2,2
731,174,1,1
731,175,4,3
731,176,3,3
731,177,2,1
731,178,4,3
731,179,2,1
731,180,2,1
731,181,3,3
731,182,2,1
731,183,2,1
731,184,1,1
731,185,2,2
731,186,2,1
731,187,3,3
731,188,2,4
731,189,2,0
731,190,3,4
731,191,1,1
731,192,2,2
731,193,3,3
731,194,0,0
731,195,0,0
731,196,4,4
731,197,3,2
731,198,3,3
731,199,3,3
731,200,2,2
732,101,3,4
732,102,4,4
732,103,3,4
732,104,4,4
732,105,2,3
732,106,1,0
732,107,2,3
732,108,1,4
732,109,2,2
732,110,3,3
732,111,3,3
732,112,2,3
732,113,4,3
732,114,4,3
732,115,3,1
732,116,3,3
732,117,4,4
732,118,4,1
732,119,2,2
732,120,3,4
732,121,4,4
732,122,1,3
732,123,3,3
732,124,4,4
732,125,3,4
732,126,3,4
732,127,3,3
732,128,3,4
732,129,3,4
732,130,3,3
732,131,4,4
732,132,1,0
732,133,3,2
732,134,3,2
732,135,1,0
732,136,2,3
732,137,2,1
732,138,2,0
732,139,3,4
732,140,2,3
732,141,2,3
732,142,4,4
732,143,3,2
732,144,1,1
732,145,2,2
732,146,4,4
732,147,1,3
732,148,1,4
732,149,0,0
732,150,1,3
732,151,0,3
732,152,2,0
732,153,4,4
732,154,2,1
732,155,1,0
732,156,3,0
732,157,3,4
732,158,3,2
732,159,-1,-1
732,160,4,3
732,161,1,0
732,162,1,0
732,163,2,1
732,164,0,0
732,165,2,2
732,166,2,2
732,167,3,3
732,168,0,1
732,169,2,2
732,170,0,0
732,171,3,3
732,172,3,3
732,173,3,3
732,174,2,1
732,175,3,3
732,176,1,2
732,177,0,2
732,178,3,3
732,179,2,2
732,180,3,3
732,181,1,0
732,182,1,0
732,183,2,3
732,184,2,2
732,185,3,1
732,186,0,0
732,187,3,3
732,188,3,3
732,189,0,2
732,190,3,3
732,191,1,2
732,192,2,1
732,193,1,0
732,194,3,4
732,195,0,0
732,196,2,3
732,197,3,1
732,198,3,1
732,199,3,4
732,200,1,1
733,101,4,4
733,102,3,3
733,103,3,3
733,104,3,4
733,105,2,2
733,106,4,4
733,107,3,3
733,108,1,0
733,109,4,4
733,110,1,1
733,111,3,4
733,112,3,3
733,113,4,4
733,114,4,4
733,115,3,2
733,116,3,3
733,117,3,4
733,118,2,2
733,119,3,3
733,120,4,4
733,121,3,3
733,122,3,3
733,123,3,3
733,124,4,3
733,125,3,3
733,126,3,3
733,127,3,3
733,128,3,4
733,129,4,4
733,130,2,3
733,131,4,4
733,132,3,1
733,133,3,3
733,134,3,3
733,135,3,3
733,136,1,1
733,137,3,3
733,138,3,3
733,139,3,4
733,140,3,3
733,141,3,3
733,142,4,4
733,143,3,3
733,144,1,0
733,145,4,4
733,146,4,4
733,147,4,4
733,148,1,2
733,149,1,1
733,150,3,3
733,151,3,3
733,152,3,3
733,153,3,3
733,154,3,3
733,155,2,2
733,156,3,3
733,157,4,4
733,158,4,4
733,159,1,1
733,160,1,1
733,161,3,3
733,162,3,3
733,163,3,3
733,164,3,3
733,165,4,4
733,166,3,3
733,167,3,3
733,168,0,0
733,169,3,3
733,170,0,0
733,171,3,4
733,172,3,3
733,173,1,2
733,174,3,3
733,175,3,4
733,176,3,3
733,177,2,2
733,178,3,4
733,179,3,3
733,180,3,2
733,181,1,1
733,182,3,2
733,183,1,3
733,184,3,3
733,185,3,3
733,186,2,2
733,187,4,3
733,188,3,3
733,189,1,1
733,190,3,3
733,191,3,3
733,192,2,2
733,193,3,3
733,194,0,0
733,195,1,1
733,196,3,3
733,197,3,3
733,198,1,3
733,199,3,3
733,200,1,1
734,101,2,4
734,102,4,4
734,103,1,3
734,104,4,4
734,105,2,1
734,106,2,2
734,107,3,3
734,108,4,4
734,109,3,3
734,110,3,4
734,111,3,3
734,112,4,4
734,113,3,4
734,114,1,1
734,115,2,2
734,116,3,4
734,117,-1,-1
734,118,3,4
734,119,3,2
734,120,3,3
734,121,3,4
734,122,2,3
734,123,2,2
734,124,2,2
734,125,4,4
734,126,2,3
734,127,3,2
734,128,2,4
734,129,3,4
734,130,2,1
734,131,4,4
734,132,2,2
734,133,4,4
734,134,3,4
734,135,3,3
734,136,2,2
734,137,3,2
734,138,1,1
734,139,4,4
734,140,2,2
734,141,3,4
734,142,0,0
734,143,2,2
734,144,0,0
734,145,1,2
734,146,0,0
734,147,3,3
734,148,0,0
734,149,1,1
734,150,0,0
734,151,3,3
734,152,4,3
734,153,3,4
734,154,3,2
734,155,2,2
734,156,3,3
734,157,1,2
734,158,2,3
734,159,2,1
734,160,2,1
734,161,3,3
734,162,3,2
734,163,3,2
734,164,2,3
734,165,3,2
734,166,1,2
734,167,4,3
734,168,0,2
734,169,2,3
734,170,0,0
734,171,2,3
734,172,2,3
734,173,3,3
734,174,3,2
734,175,2,2
734,176,3,3
734,177,2,3
734,178,2,3
734,179,2,2
734,180,2,2
734,181,1,3
734,182,3,3
734,183,3,4
734,184,2,3
734,185,1,1
734,186,3,3
734,187,4,4
734,188,3,3
734,189,1,2
734,190,3,4
734,191,1,2
